f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,clase
-0.036529,-0.538153,0.56134,-0.0170506,-0.178086,0.169246,0.729379,-0.0236987,0.738535,-0.395404,0.500007,0.124831,0.454252,-0.0105218,0.469396,-0.627186,0.566505,-0.509074,0.792119,-0.0642751,-0.124409,0.508136,0.778835,-0.944635,-1.19591,0.421011,0.746126,-0.533139,0.196571,-1.24164,-0.432352,-0.0228476,0.337326,-1.18513,1.55538,-0.926631,2.48908,0.348213,2.00723,0.845812,0.604405,0.357462,0.0931111,0.300288,0.0838891,0.152115,1.55507,0.647089,0.652608,-0.248897,0.0037577,0.509783,0.60107,1.11918,-1.05781,0.33799,0.886936,-0.571922,0.267417,-1.02896,-0.526671,0.827051,0.131149,-1.17056,1.90673,-0.148913,-0.192668,0.300152,1.21092,0.190695,0.634354,0.580241,0.611474,-0.00205952,0.487669,-0.871013,0.767211,-0.28029,0.404037,0.564228,0.336148,0.664687,0.0245478,-1.55878,-1.10395,0.508486,0.0657966,0.261139,0.184809,-1.34394,-0.802479,-1.09169,0.706072,-0.0358451,0.208614,-1.10234,1.56951,0.373517,1.47242,0.91336,0.441586,-1.0361,0.642601,0.589204,0.270787,-0.596255,-0.149509,0.934731,0.302672,0.409795,0.205844,0.142398,0.39067,0.48456,-1.23649,-0.311554,-1.19884,0.238107,0.75157,0.475618,-1.22514,-1.43131,-1.51796,-1.05495,-0.796621,-1.24625,-0.725174,-1.22905,-0.427461,2.02815,0.29697,0.932829,-0.0292964,0.231696,-0.104659,0.912351,-0.0559089,2.05721,0.979271,0.512501,0.386327,0.733442,0.854665,0.61829,-0.226506,-0.344602,-0.0412522,0.214496,0.235384,0.843538,0.599434,1.73905,0.767128,0.517902,0.231344,0.945308,-0.394507,-0.892248,-1.04179,0.961927,0.390467,-0.700731,0.659196,-0.317993,-0.891094,0.395573,1
-0.0177493,-0.0646543,0.723209,-0.00461967,-0.209148,0.119615,0.703363,0.109085,0.683147,-0.242815,0.555098,0.527137,0.600726,-0.0796979,0.377568,-0.528103,0.805337,0.0609299,0.658791,-0.0768847,0.00859118,0.44926,0.916365,-1.02572,-1.19591,0.282842,0.800698,-0.356935,0.212322,-1.18613,-0.432352,-0.0509828,0.354622,-1.03285,1.60846,-1.06681,2.46042,0.0682736,2.0214,0.660054,0.639885,0.411971,0.258931,0.255606,0.439566,0.291111,0.341097,0.246568,-0.107408,-0.175684,-0.0415406,0.519438,0.57229,0.916412,-1.03407,0.471659,0.886936,-0.433819,0.267417,-0.891275,-0.433751,0.634885,0.21356,-1.0868,1.91848,-0.166818,-0.192668,0.367062,1.0308,0.139941,0.569155,0.727202,0.697963,0.147393,0.499741,-0.584793,0.841836,-0.145834,0.741558,0.592187,0.293557,0.571685,0.390637,-1.56912,-1.02689,0.551973,0.278066,-0.437958,0.200285,-1.31974,-0.811485,-1.0327,0.718069,0.187874,0.208614,-1.12872,1.53933,0.500666,1.78372,0.819171,0.561986,-1.04969,0.652904,0.580051,0.211679,-0.76284,-0.307045,0.610769,0.231303,0.584547,0.26907,0.67808,0.565421,0.649763,-1.24667,-0.643514,-1.22283,0.491039,0.85122,0.716531,-1.21637,-1.4197,-1.51796,-1.0118,-0.92035,-1.03655,-0.504411,-1.12952,-0.170379,2.03835,0.280478,0.909109,-0.239878,-0.00325605,0.0328714,1.44751,0.27063,2.16033,0.768197,0.0928832,0.458691,0.442216,0.700443,0.453424,-0.226506,-0.344602,-0.274205,0.0876097,0.275998,0.771487,0.632712,1.78143,0.811547,0.595917,0.383611,0.924806,-0.322832,-0.743852,-1.01832,0.804171,0.44004,-0.892946,0.642396,-0.336152,-0.891094,0.363697,1
-0.712598,-0.0866775,0.708494,-0.638596,-0.209148,0.442221,-0.137806,0.728742,-0.350763,0.534004,0.0592822,0.351128,-0.0339953,0.562651,0.418381,-0.528103,-0.857952,0.630934,-0.129055,-0.00122694,-0.350509,-0.00212525,-0.628205,0.612108,0.469121,-0.279701,-0.803732,-0.492476,-1.09508,0.685611,-0.432352,-0.716849,-0.198849,0.803001,-0.674193,-1.57496,-0.386285,-0.829866,0.844673,-0.912702,0.391525,-0.678212,-0.056127,0.210924,0.528485,-0.245015,-0.887864,-0.542337,0.34615,0.48323,0.20005,-0.108128,-0.128026,0.318788,0.687549,-0.939298,-0.347319,-0.67236,-0.494225,0.623285,-0.795107,-0.726983,0.254766,1.00721,-0.806735,-0.793497,-0.192668,-0.519496,-0.0599645,-0.739792,0.569155,0.727202,0.189841,0.641736,0.861888,-0.799458,-0.509703,0.411197,0.0544619,0.526949,-0.536976,-0.0514273,-0.468264,0.663809,0.928397,-0.143826,-0.582804,-0.488802,-0.836596,0.81002,-0.811485,-1.23916,-0.937467,0.246747,0.830829,-1.23422,0.201276,-0.343964,1.08328,-0.37703,0.211731,-0.941026,0.673508,0.131567,0.369299,0.258881,-0.765332,-0.766069,0.679904,0.386494,0.469285,-0.609837,-0.386003,-0.18597,0.76997,0.488168,0.808031,-0.340025,-0.253233,-0.638603,0.502357,0.263956,0.502027,-1.51521,-1.16781,-1.74952,0.0533056,0.776962,-0.0561206,-0.938184,0.47839,-1.17827,0.229881,0.686916,0.766367,0.00420782,-0.882461,0.0463923,-0.445479,-1.22813,-0.974127,-0.831897,-0.292361,-0.244833,-0.226506,-0.285983,-0.0878427,-0.515103,-0.45507,-0.921715,-0.165955,-0.902611,-0.861581,0.231848,-0.651801,-0.325869,-0.370615,-0.855149,1.14809,0.0153913,-1.1562,-1.18127,-0.953525,-0.172722,0.411212,0.214945,1
-1.14453,0.122543,0.78207,0.455324,-0.209148,0.690379,-1.29983,0.518501,-1.2739,1.10275,0.114373,-0.0888943,-0.14792,0.434181,0.744881,-0.0468388,-1.3612,0.858935,0.392135,0.11226,-0.869209,-1.23853,-1.03022,0.628324,0.533872,-1.15806,-1.69872,-0.777113,0.0548043,0.780784,-0.432352,-0.313578,-0.0950728,0.608418,0.573305,-0.365918,-0.481812,-1.69301,0.773786,-1.79196,0.521619,-0.66731,0.640317,0.309224,0.117234,0.281183,-0.79794,-0.77294,0.664867,0.30752,-0.388828,-1.26671,-1.24086,-0.748399,-0.345421,-0.0927237,-1.49278,-0.67236,0.105365,0.711798,0.433504,-0.534817,-1.39346,1.06052,0.42666,-0.507015,-0.213464,-0.435859,-0.220076,-0.570612,0.673473,0.756594,-0.0696249,0.25086,0.584242,-0.0123524,-1.28083,0.689713,0.0544619,-0.0229078,-1.31427,-1.26045,-0.440104,-0.152865,0.581646,-1.2832,-0.346949,-0.806573,0.370519,0.963298,-0.77546,-1.10643,0.718069,0.647086,-0.229242,-0.319839,0.362245,-1.34299,1.08328,-1.54497,0.354022,-1.02252,0.539578,0.195637,0.320043,0.991854,-0.307045,-0.499957,0.781858,0.235042,0.258532,-1.09993,-1.34714,-1.27437,0.413493,0.110941,0.728076,-1.36982,-1.39921,-1.38142,0.686507,0.240733,0.779281,-0.867962,-1.09711,-1.93825,0.715594,0.776962,0.415197,0.386985,0.313463,0.173783,-0.0778922,0.261065,0.743445,0.00420782,-1.6784,-0.0953965,-1.02593,0.17059,-0.0623335,-1.69344,-1.47794,-1.3892,-0.226506,-0.325062,-0.553748,-0.308912,-0.224919,-1.81035,0.582796,0.84908,1.01884,0.296861,-0.45893,-0.223355,-0.15559,-0.42851,1.0777,-0.027633,-1.2256,-1.51078,0.491204,0.0815032,-0.233364,1.17121,1
-0.355784,0.0454616,0.767355,0.256429,-0.209148,-0.351886,-1.26515,0.916853,-1.2462,-0.215071,-0.298807,0.263124,0.0148295,0.424299,0.193912,-0.598877,-1.40385,0.614648,0.00427292,0.540987,-0.244109,-1.23853,-1.28412,0.855349,0.552373,-1.1778,-1.67689,-0.695788,-0.0554584,0.820439,-0.432352,-1.13888,0.337326,0.896063,0.719289,-1.68009,-0.338521,-1.70468,0.80214,-1.79196,0.474312,-0.885347,-0.155619,0.0858141,0.383992,-0.642145,-0.857889,-0.518063,0.5668,0.0585968,0.184951,-1.26671,-1.3176,0.297444,0.604437,0.0260937,-1.45726,-0.69747,-0.559046,0.741303,-0.0414214,-0.668498,0.295971,0.641713,0.661592,-1.25903,-0.234261,-0.435859,-0.170041,-0.604448,0.647394,0.741898,0.0384861,0.515277,0.137594,-0.656348,-1.33058,0.315157,0.00624457,0.200763,-0.96289,-1.24185,-0.397863,0.622458,0.55275,-1.2658,-0.429498,0.0323435,0.308616,0.511531,-0.793473,-0.855737,0.538119,-0.60103,-0.828412,-1.18147,-0.00999497,-1.37023,1.09885,-1.51672,0.299295,-1.55224,0.148088,-0.0148763,0.191977,0.258881,-0.665082,-0.800779,0.679904,0.269993,0.363909,-0.82639,-1.21122,-1.31324,0.79034,0.563613,0.895982,-1.27949,-1.33277,-1.3513,0.695276,-0.00310611,0.0564415,0.469692,-1.08827,0.284537,0.669118,0.876497,0.215244,0.672406,-1.05543,-0.715724,0.278477,0.598809,0.651758,0.0204247,-1.69881,-0.0309471,-1.32144,-0.28011,-0.597831,-1.69344,-1.45867,-1.3989,-0.226506,-0.305523,-0.0412522,-0.356494,-0.29261,-1.81035,0.582796,0.962093,0.974418,0.257853,-1.18981,-0.274612,-0.513966,-1.05919,0.420735,-0.027633,-0.531585,-1.20873,0.272815,-0.445105,-0.733238,-0.581943,1
-1.14453,0.133554,0.767355,0.4056,-0.209148,-1.48101,0.64266,-0.200744,0.535445,-0.867044,0.803006,0.652858,0.372877,0.187124,0.234725,-0.216697,0.839455,-0.118214,0.355773,0.414891,0.833191,0.478698,0.450878,-1.08247,-1.17741,0.845385,0.00394033,-0.0722983,0.00754884,-1.18613,-0.419887,-0.229172,-0.337216,-1.08361,0.546763,-0.38344,-0.539128,0.453191,0.830495,-0.380194,0.521619,-0.754525,-0.255111,0.514761,0.672979,0.857021,-0.378295,0.355801,0.0519502,-0.43925,0.381244,0.500128,0.533916,0.414835,-1.58024,0.159763,0.531755,-0.396155,-0.785918,-1.15682,0.175392,-0.451267,-1.41406,-1.28478,0.544126,-0.632351,-0.213464,-0.235128,-0.150027,-0.553694,0.673473,0.830075,0.730396,0.526773,0.11345,-0.227018,0.725753,0.315157,0.681287,0.592187,0.868541,0.543784,0.376557,-0.938525,-1.21953,0.786806,-0.170058,0.00692181,0.432423,-1.40041,-0.766454,-0.782003,0.586106,0.32917,-0.367512,-0.108827,-0.452659,0.782209,1.11441,0.301131,0.375913,-1.18551,0.498368,0.625815,0.310192,0.0478732,-0.579153,0.367798,0.129349,0.677748,0.279607,0.826248,0.711048,0.474842,-0.930937,-0.0399502,-1.24682,0.915604,0.768179,0.214629,-1.1813,-1.53581,-1.54767,-0.968646,-0.142625,-1.62371,-0.876222,-1.15249,-0.313203,0.468533,0.329956,0.422845,0.0354979,-0.0619941,-0.24219,0.133943,0.821665,0.149511,0.346049,-0.217944,-0.0189148,-0.128101,0.314888,0.540706,-0.226506,-0.344602,-0.460567,-0.340633,-0.211381,-0.237229,0.449684,0.89146,0.974418,0.361873,-0.712708,-0.172098,-0.286994,-0.335762,-1.01832,0.0727571,-1.21569,-2.00505,0.104823,0.0815032,0.0560376,1.06496,1
-0.59992,0.0454616,0.767355,0.306153,-0.209148,0.442221,-1.27382,0.717677,-1.31082,0.964028,0.022555,-0.0511781,-0.261844,0.503357,0.489803,-0.400709,-1.39532,0.598362,0.258808,0.263575,-0.882509,-1.23853,-1.07253,1.02562,0.561623,-0.990282,-1.69872,-0.695788,0.0863079,0.820439,-0.419887,-0.716849,0.129775,0.405374,0.679475,-1.41725,-0.491364,-1.70468,0.80214,-1.80434,0.474312,-0.928954,0.026783,0.31816,0.283957,-0.106019,-0.842902,-1.01568,0.664867,0.658941,-0.34353,-1.27636,-1.21208,-0.321524,-0.274182,0.293433,-1.45726,-0.69747,0.0405448,0.554441,0.113445,-0.568237,-0.425128,0.923453,0.602859,-1.36646,-0.234261,-0.452586,-0.150027,-0.621366,0.647394,0.756594,-0.102058,0.400313,0.246238,-0.584793,-1.33887,0.574465,-0.054027,0.0236903,-1.33556,-1.24185,-0.538666,-0.0494884,0.64907,-1.22232,-0.441291,-0.361693,0.339568,0.914894,-0.793473,-0.487065,0.598103,0.293846,-1.40454,-0.337423,0.211337,-1.36115,1.09885,-1.51672,0.31024,-1.60657,-0.0476566,0.0125819,0.310192,0.658685,-0.564831,-1.02061,0.82264,0.200092,0.321758,-1.15692,-1.36655,-1.27437,0.576454,0.12603,0.728076,-1.26142,-1.34108,-1.36134,0.818042,0.38007,0.779281,0.210791,0.246238,0.263567,0.192735,0.738679,0.272373,0.590857,-1.08841,-0.846185,-0.142687,0.349172,0.709063,0.0204247,-1.69881,-0.0309471,-0.941503,0.27938,-0.149171,-1.70557,-1.45867,-1.3892,-0.226506,-0.325062,-0.134433,-0.372355,-0.306149,-1.82235,0.582796,0.947966,1.00403,0.270856,-1.0883,-0.274612,-0.406453,-1.00354,0.733574,-0.0132916,-0.660474,-1.51078,0.944781,-0.408788,-1.27258,-0.65632,1
-0.149207,-0.813443,-1.14564,0.430462,-0.209148,-1.1584,0.503911,0.0980197,0.461595,-0.131841,0.747915,-0.0763222,-0.359493,0.236535,-0.0407599,1.08555,0.737099,-0.150786,0.561825,0.0618212,0.261291,0.400196,0.821152,-1.14734,-0.520649,0.529572,0.527836,0.944262,0.0390525,-0.19474,-0.419887,-1.14826,0.40651,-0.542162,0.493678,-1.73266,-0.539128,0.39487,-1.02675,-0.0829804,-0.921234,-1.1797,-0.520423,0.577316,0.283957,0.976161,-0.453231,0.343664,0.1255,0.497873,-0.147237,0.519438,0.437983,-1.27132,-1.01032,-0.300654,0.656068,-0.245498,-0.721097,-0.419205,0.154743,-1.16144,0.646219,-0.690842,0.544126,-0.650256,-0.234261,-1.13841,-1.19075,-1.29808,-0.969533,-0.962847,0.37363,-0.117023,0.0651642,0.0592027,0.70917,0.728129,0.35582,-0.423651,0.17643,0.34848,0.151271,-0.690422,-0.46824,0.560671,-0.370535,0.197585,0.463375,-0.625954,-0.811485,-1.37188,0.562113,-0.0711692,0.392974,-1.22543,-0.412416,0.773127,-0.97134,0.404739,-0.926597,-1.21268,0.106879,0.433608,0.201828,0.880798,-0.292724,-0.152855,-0.227493,0.607847,0.184768,0.472925,0.303294,0.445688,-0.503164,-0.53789,-0.183414,0.933671,0.842916,0.796835,-0.392084,-1.19908,-0.993161,-0.422077,-1.03524,-0.449403,-0.725174,-0.180106,-0.755955,0.437953,-0.527663,-1.02409,0.294675,-0.414422,0.14748,-0.903935,0.729826,-0.701221,0.778751,0.263838,0.444218,-0.0552945,0.324527,0.560102,-0.226506,-0.344602,-0.600339,-1.11781,-0.725836,0.219095,0.549518,0.89146,0.959612,-1.17241,-1.02739,-1.35101,-0.203373,-0.317213,-1.0105,-1.3327,-0.75962,-1.08516,-0.23116,-0.426946,-0.272827,-0.0613097,1
-0.58114,-0.0426311,0.75264,-1.33473,-0.209148,0.690379,-0.406633,0.961114,-0.424613,0.853054,-0.335534,-0.151755,-0.0177204,-0.227932,0.500006,-0.782889,-0.533824,-0.215929,-0.177538,0.515768,-0.177609,-0.522199,-0.321407,0.579675,0.524622,-0.348785,-1.09842,-0.682234,-0.575268,0.653887,-0.432352,-1.25142,0.043295,0.312312,-0.714007,-1.61,-0.491364,-1.17979,0.816318,-1.33375,0.427005,-0.721819,0.806137,0.0768777,-0.193984,-0.364154,-0.857889,-0.675844,0.1255,0.205022,0.154752,-0.465357,-0.4542,0.692303,-0.392914,-0.597698,-0.72026,-0.722579,0.186391,0.564276,-0.795107,-0.726983,0.398985,0.931067,-0.689269,-0.793497,-0.234261,-0.419131,-0.130013,-0.621366,0.608274,0.712506,-0.102058,-0.484907,0.0651642,-0.727903,-0.24437,-0.501182,-0.09019,0.219402,-0.622159,-0.497836,0.461039,-1.02123,0.40827,-0.265591,-0.512048,0.184874,-1.2854,0.890693,-0.802479,-1.48985,-0.96146,0.399818,0.784739,-1.04959,0.281761,-0.498359,1.09885,-0.913908,0.244568,-1.09043,0.323228,0.44276,0.37915,-0.596255,-0.793975,-0.557808,0.292476,-0.230964,-0.0997484,-0.0399621,-0.570462,-0.54553,0.362567,0.276921,0.688098,-0.493591,-0.419316,-1.09031,0.625124,0.403293,0.779281,-1.58713,-1.212,-1.62371,0.820166,0.585548,0.37235,-0.907603,0.263985,-1.19013,-0.580048,-0.546583,-0.37972,0.0690752,-0.851848,0.0463923,-0.47714,-0.419982,0.371854,-1.35368,-0.947805,-0.787921,-0.226506,-0.305523,0.378063,-0.388216,-0.346764,-1.26996,-0.199233,-0.831978,-0.861581,0.218846,-0.956334,-0.325869,-0.466183,0.610263,0.897814,-0.0419745,-0.878594,-1.04397,-0.835931,-0.190881,0.332284,0.236195,1
-0.412123,-0.17477,-1.14564,0.455324,-0.209148,-1.20803,0.512583,0.0648238,0.452363,-0.04861,0.757097,-0.0134619,-0.326944,0.206889,-0.0815724,1.31202,0.754158,-0.0856425,0.525463,-0.0264462,0.261291,0.390383,0.831731,-1.17166,-0.511399,0.519702,0.495092,0.890045,0.00754884,-0.186808,-0.407422,0.886857,-0.164257,-0.491401,0.493678,-0.628752,-0.54868,0.39487,-1.02675,-0.107748,-0.838447,0.848045,-0.404349,0.56838,0.328417,1.0258,-0.438244,0.380075,0.0396919,0.497873,-0.147237,0.509783,0.437983,-1.37804,-1.0222,-0.330359,0.647189,-0.145059,-0.785918,-0.40937,0.237339,1.04428,-0.548745,-0.645154,0.508886,-0.345869,-0.234261,-1.13841,-1.19075,-1.33192,-0.982573,-0.65423,0.37363,-0.0710377,0.0893073,0.202313,0.70917,0.747337,0.391983,-0.44229,0.17643,0.357781,0.193512,-0.659409,-0.46824,0.569368,-0.240815,0.146741,0.463375,-0.60982,-0.523283,0.265026,0.598103,-0.0358451,0.369929,-1.22543,-0.543203,0.764045,-0.97134,0.39532,-0.423106,0.335741,0.0965764,0.406149,0.172274,0.958537,-0.206795,-0.106575,-0.227493,0.654448,0.163693,0.518515,0.322711,0.445688,-0.513349,-0.53789,-0.191409,0.924638,0.834612,0.766721,-0.392084,-1.21069,-1.00306,-0.738512,0.688127,-0.973645,-0.701936,-0.157137,-0.741673,0.397178,0.527868,-0.846185,0.310874,-0.399738,0.124558,-0.887718,0.74003,-0.675441,0.74709,0.201673,0.444218,-0.0552945,0.314888,0.550404,-0.226506,-0.344602,-0.69352,-1.14954,-0.725836,0.195078,0.499601,0.877333,0.959612,0.257853,0.952072,0.95556,-0.15559,-0.224465,-0.987041,0.330903,-0.382867,-0.0142478,-0.130365,-0.136404,0.00341924,0.714328,1
-0.205546,-0.846477,-0.998487,0.331015,-0.209148,-0.959875,0.738051,0.64022,0.461595,-0.326045,-0.26208,0.388844,-0.294394,-0.000639548,-0.214213,-0.712115,0.941812,-0.411359,-0.0926927,0.238356,0.793291,0.459072,0.387403,-0.993284,-0.5484,0.342057,0.604237,-0.411152,0.0548043,-0.155084,-0.419887,-1.1295,0.441102,-0.872108,0.573305,-0.260784,-0.443601,0.021617,-0.771559,0.511447,-0.992194,0.193935,-0.503841,-0.468243,0.728554,-1.26763,0.221198,0.307253,-0.217733,0.453945,0.260448,0.316686,0.332456,1.0338,-1.20029,0.130059,0.82478,-0.521703,-0.640071,-0.517553,-0.031097,-1.16144,0.605014,-0.454789,0.626352,-0.435394,-0.234261,-1.05478,0.860677,-0.58753,-0.956493,-0.948151,0.0168639,0.572758,-0.248697,-0.799458,0.70917,-0.117022,0.319657,0.424434,0.804653,0.664687,0.207592,-0.938525,-0.487504,0.621553,-0.582804,0.0577652,0.416947,-0.400071,-0.811485,-0.826243,0.50213,-0.0829439,-0.206197,0.489041,-0.201145,0.391681,-0.955775,0.772076,-1.047,-0.261895,-0.459751,-0.426749,-0.0247505,-0.0409721,-0.0779019,0.344657,-0.217297,0.689398,0.13208,0.757863,0.613963,0.377664,-0.442053,-0.960385,-0.319337,0.472972,0.809699,0.505732,-0.286855,-1.12941,-0.795123,0.297092,-1.16781,0.0329006,-0.632221,-0.218389,-0.441744,0.550082,-1.02244,-0.525962,-0.0778922,-0.0766786,-0.0931982,-1.35801,0.372674,-0.610992,0.187743,0.357087,0.0389768,0.333007,0.700443,0.453424,-0.226506,-0.325062,0.191701,-0.689572,-0.658145,0.57935,0.499601,0.93384,0.944805,-1.18542,-0.266059,-1.37152,-0.406453,-1.25396,-1.08089,0.617732,0.896109,0.246616,-0.264759,-0.426946,-0.272827,-0.252563,1
-0.167987,0.122543,0.796786,-0.613734,-0.209148,-1.24526,-0.354602,-0.245005,-0.304606,-0.0624818,0.426553,-0.0888943,-0.522242,0.335358,0.0612713,0.816605,-0.815304,0.321503,-0.286624,0.0744308,-0.124409,-0.522199,-0.363724,0.547243,0.533872,-0.486954,-0.869219,-0.777113,-1.39436,0.812508,-0.22045,1.05567,-1.42686,0.904523,-0.687464,-0.751408,-0.558233,-1.29643,0.745431,-1.12323,0.497965,0.444677,-0.155619,0.461143,-0.227328,0.648528,-0.812927,-0.700118,-0.548708,0.0732393,0.20005,-0.426738,-0.540541,0.0413191,0.687549,-0.419472,-0.471633,-0.659805,-2.0013,0.85932,-0.795107,1.06099,-0.651759,0.527494,-1.18263,-0.399584,-0.213464,-0.352221,-0.24009,-0.502941,0.673473,0.727202,-0.0912471,-0.0940304,0.511812,0.130758,-0.285828,0.804961,-0.0781357,0.498991,-0.526328,-0.488536,0.461039,0.643133,0.581646,-0.309079,-0.323364,-0.959103,-0.805644,0.406656,1.12487,0.663192,-0.88948,0.117226,0.346884,-1.27819,-1.05629,-0.661836,1.08328,-0.678435,0.332131,0.390071,0.333531,0.213942,0.103316,1.19176,-0.264081,-0.430537,0.37404,-0.254264,0.279607,-0.0285646,-0.541337,-0.535812,0.464418,1.0012,0.79204,-0.466491,-0.261537,-0.839364,0.677738,0.205899,-0.0524795,-1.24193,1.1035,0.263567,0.855023,0.876497,0.486608,-0.938184,0.626824,-0.26504,-0.628644,-0.150101,0.525689,0.0690752,-1.05594,-0.043837,-0.593231,-0.435524,0.342908,-1.20806,-0.783944,-0.836411,-0.226506,-0.325062,-0.507158,-0.261329,-0.197842,-1.02979,-0.665123,-0.930864,-0.831968,0.439887,0.891166,0.555754,-0.251157,0.369119,0.154822,0.130123,-1.11654,-0.206463,-0.567144,0.00886754,0.424367,0.714328,1
-0.506021,0.0784964,0.75264,0.368308,-0.209148,-1.35693,0.729379,-0.0679599,0.720072,-0.353789,0.674461,2.13636,0.617001,0.47371,0.61224,-0.471483,0.70298,-0.00421338,2.30721,0.0996501,0.208091,0.468885,0.874048,-1.02572,-1.17741,0.361796,0.767955,-0.343381,0.0233006,-1.1544,-0.419887,-1.08261,0.32003,-1.02439,0.573305,-1.1369,-0.500917,-0.0483679,0.844673,0.622902,0.497965,-0.863543,0.192603,0.31816,1.85116,0.57903,-0.318345,0.367938,1.76812,-0.366037,1.6043,0.538748,0.562696,0.799022,-1.59211,0.33799,0.895816,-0.40871,-0.721097,-0.90111,0.103121,-0.593303,0.21356,-1.30001,0.591112,-1.20531,-0.213464,-0.168218,-0.109999,0.00459743,0.647394,0.815379,0.76283,1.60743,0.379025,-0.656348,0.825253,-0.0690023,2.29657,0.629465,0.261613,0.608886,1.44666,-1.09359,-1.07505,0.595461,0.0657966,-0.679464,0.401471,-1.42461,-0.784466,-0.885231,0.550116,0.376269,-1.128,-0.231917,-0.331932,0.455256,1.11441,0.819171,0.332131,-1.7424,0.601392,0.580051,0.674687,-0.529621,-0.307045,0.70333,0.180326,2.13402,1.34391,0.54131,0.448921,0.513713,-1.17538,-0.281376,-1.21484,0.527172,0.867828,0.686417,-1.19883,-1.53581,-1.55757,0.613526,-0.84081,0.305507,-0.469554,-1.10655,-0.0418383,0.519501,-1.10491,-0.917345,-0.045495,1.2743,0.0901758,-0.0768764,0.107361,-0.0567268,0.852627,0.83887,1.51521,0.405813,0.700443,0.443726,-0.226506,-0.344602,-0.227614,0.0717488,0.0864621,0.735461,0.433045,0.919713,0.959612,0.335868,-1.18981,-0.202852,-0.334778,-0.456334,-1.04179,0.0870985,-0.769534,-1.62062,-0.0967671,-0.408788,-0.417528,-0.603194,1
-0.6187,0.0454616,0.767355,0.318584,-0.209148,0.479445,-1.26515,0.739808,-1.29236,1.00564,-0.0417174,0.0116822,0.307778,0.572533,2.05088,-0.429019,-1.39532,0.663506,0.173963,1.72629,-0.656409,-1.23853,-1.14659,0.985077,0.543123,-0.990282,-1.68781,-0.695788,0.0863079,0.812508,-0.407422,-0.688714,0.129775,0.430755,0.679475,-1.39973,-0.500917,-1.70468,0.80214,-1.80434,0.474312,-0.928954,0.540825,0.371779,0.817473,-0.175517,-0.842902,-0.785077,0.615833,1.31786,-0.192535,-1.28602,-1.22167,-0.246821,-0.286055,0.293433,-1.45726,-0.69747,0.0567499,0.583946,0.134094,-0.559882,-0.466333,0.938682,0.591112,-1.36646,-0.213464,-0.452586,-0.160034,-0.621366,0.647394,0.756594,0.0709194,0.434802,1.90004,-0.584793,-1.33887,0.526445,-0.0781357,0.573547,-1.22909,-1.25115,-0.552747,-0.0701637,0.64907,-1.22232,-0.441291,-0.132898,0.339568,0.914894,-0.793473,-0.472318,0.610099,0.352719,-1.42758,-0.319839,0.231458,-1.36115,1.09885,-1.51672,0.31024,-1.60657,1.59042,0.955313,1.28546,0.603156,-0.564831,-0.835489,2.13786,1.55151,1.63897,-1.08853,-1.33743,-1.2938,0.525528,0.141119,0.728076,-1.24336,-1.34108,-1.36134,0.800504,0.368458,0.779281,0.196408,0.263913,0.263567,0.239211,0.738679,0.258091,0.580663,-1.08841,-0.858045,0.0192993,0.437279,0.709063,0.0204247,-1.69881,-0.043837,-0.994272,0.201673,-0.2939,-1.70557,-1.45867,-1.3892,-0.226506,-0.325062,-0.134433,-0.372355,-0.306149,-1.82235,0.582796,0.93384,1.00403,0.270856,-1.07815,-0.26436,-0.382561,-1.04992,0.788321,-0.0132916,-0.670389,-1.52451,0.97838,-0.390629,-1.29889,-0.65632,1
