f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,clase
1.79015,0.0687688,-1.05538,-0.116443,-0.420053,-0.908854,1.42729,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-1.14231,1.67415,0.206752,0.750185,0.357334,0.778137,0.570548,-1.11587,2.92116,1.42231,-0.145918,-0.216656,-2.06014,-0.301942,0
0.323916,-0.573382,-0.0194256,-0.694195,-0.0313595,-0.908854,0.0565023,-1.92397,-0.379355,1.42231,-0.145918,4.46619,0.774456,-0.301942,1
1.42359,0.0687688,1.24484,-0.116443,-0.420053,-0.908854,0.3992,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
2.01008,-0.573382,-0.586048,-0.116443,-0.420053,0.778137,1.76999,0.500333,-0.379355,-0.703061,0.13166,-0.216656,1.1794,-0.301942,0
-0.922379,-0.573382,0.329556,-0.983071,1.13472,0.778137,1.08459,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.617162,-0.573382,-0.105091,0.750185,0.357334,0.778137,-0.97159,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.20365,1.99522,-0.864362,2.48344,-1.58613,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.05703,-0.573382,0.500499,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.43556,-0.573382,-0.811619,-0.116443,-0.420053,0.778137,-0.628892,2.11654,2.92116,-0.703061,-0.145918,-0.216656,-0.845314,4.29661,0
0.470539,-0.573382,0.676586,-0.116443,-0.420053,-0.908854,-0.97159,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.21562,2.63737,0.981389,-0.694195,-0.0313595,0.778137,2.45538,-1.11587,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.323916,0.0687688,0.493763,-0.983071,1.13472,0.778137,-0.628892,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.126548,-0.301942,0
2.08339,1.67415,-1.45565,-0.405319,-1.19744,-0.908854,0.570548,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-2.62706,-0.301942,0
-0.629133,1.67415,-0.358023,0.750185,0.357334,-0.0653585,0.570548,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.27696,-0.573382,-0.83989,0.461309,0.746028,3.30862,-0.97159,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-1.25026,1.8331,0
-0.555822,-0.573382,-0.315626,-0.983071,1.13472,0.778137,0.0565023,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-1.25026,-0.301942,0
-0.409199,-0.573382,-0.680392,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
0.54385,1.99522,1.32614,-0.405319,-1.19744,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.845314,-0.301942,0
0.250604,-0.573382,-0.73737,-0.116443,-0.420053,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
-0.189264,-0.573382,1.49923,2.48344,-1.58613,-0.908854,-0.97159,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-1.33125,-0.301942,0
0.323916,-0.573382,-0.0868723,-0.983071,1.13472,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
0.323916,-0.573382,-0.14404,-0.983071,1.13472,-0.0653585,-0.286195,0.500333,-0.379355,-0.703061,-0.145918,3.66462,0.369514,-0.301942,1
1.27696,0.0687688,-0.0634521,-0.694195,-0.0313595,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-1.21562,-0.573382,1.63724,0.461309,0.746028,0.778137,-0.628892,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-2.06014,-0.301942,0
0.0306701,-0.573382,2.75966,-0.116443,-0.420053,-0.0653585,-0.628892,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.922379,1.35307,-0.0368865,-0.694195,-0.0313595,0.778137,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-2.06014,-0.301942,0
-1.58218,-0.573382,-0.947015,-0.405319,-1.19744,0.778137,-0.97159,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-2.46508,-0.301942,0
-1.36225,1.99522,1.52598,-0.694195,-0.0313595,0.778137,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-2.46508,-0.301942,0
0.54385,-0.573382,0.238528,3.06119,-2.75221,-0.0653585,-1.31429,0.500333,-0.379355,1.42231,-0.145918,5.58789,0.369514,-0.301942,0
0.54385,-0.573382,-0.768161,-0.694195,-0.0313595,-0.0653585,-0.628892,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.14231,-0.573382,1.95472,-0.116443,-0.420053,0.778137,-0.97159,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-1.25026,-0.301942,0
-0.702444,-0.573382,-0.527014,-0.116443,-0.420053,1.62163,0.741897,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.43556,-0.573382,-1.55708,-0.694195,-0.0313595,0.778137,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-1.97915,-0.301942,0
-1.43556,-0.573382,0.403729,-0.116443,-0.420053,0.778137,-0.97159,1.30843,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.262576,-0.573382,0.287254,-0.116443,-0.420053,-0.908854,-0.97159,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
0.54385,0.0687688,0.835316,0.461309,0.746028,1.62163,-1.31429,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,2.63737,-0.868568,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,0.89507,-0.216656,0.369514,2.98274,1
-0.335887,-0.573382,0.0604987,-0.116443,-0.420053,0.778137,-0.97159,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
0.397227,-0.573382,-0.70314,-0.694195,-0.0313595,-0.908854,-1.65698,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.36225,1.67415,-0.49719,-0.116443,-0.420053,0.778137,0.570548,1.30843,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
-0.99569,-0.573382,-0.974954,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,1
-1.36225,-0.573382,2.14424,-0.694195,-0.0313595,0.778137,0.3992,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.775756,-0.573382,-0.220724,1.32794,-2.36352,-0.908854,0.3992,-0.307769,2.09603,-0.703061,-0.145918,5.19083,-0.0354289,0.19076,0
-0.775756,-0.573382,-0.754461,-0.116443,-0.420053,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.775756,1.67415,-0.631278,-0.694195,-0.0313595,-0.908854,0.570548,-1.92397,-0.379355,1.42231,-0.145918,4.46619,-0.0354289,-0.301942,1
-0.48251,-0.573382,1.65683,-0.694195,-0.0313595,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
0.177293,1.99522,-1.3968,-0.694195,-0.0313595,-0.0653585,-0.97159,0.500333,2.92116,1.42231,-0.145918,-0.216656,-1.33125,-0.301942,0
-1.069,-0.573382,0.494293,-0.116443,-0.420053,0.778137,0.3992,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.409199,-0.573382,-0.675304,-0.694195,-0.0313595,-0.0653585,-0.286195,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.983719,-0.573382,0.00931913,2.19457,-3.14091,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,2.98274,0
-0.335887,1.99522,0.512446,-0.405319,-1.19744,1.62163,0.741897,0.500333,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.48251,2.63737,-0.926342,-0.983071,1.13472,-0.908854,-0.286195,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.409199,-0.573382,0.367121,2.48344,-1.58613,0.778137,-1.31429,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
-0.99569,-0.573382,-0.534395,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-1.14231,-0.573382,0.140925,-0.116443,-0.420053,0.778137,0.3992,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,2.5562,3.63967,0
0.617162,1.99522,0.925643,1.90569,1.52341,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
3.03644,1.67415,-0.777038,-0.116443,-0.420053,2.46513,0.570548,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-1.33125,-0.301942,0
-0.409199,-0.573382,0.176472,1.90569,1.52341,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,1
0.250604,1.99522,1.42463,-0.694195,-0.0313595,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.470539,-0.573382,-1.36354,-0.116443,-0.420053,-0.0653585,1.08459,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-1.00729,-0.301942,0
-0.849067,-0.573382,2.04715,1.03906,-1.97483,0.778137,-1.31429,1.30843,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,2.98274,0
-1.36225,-0.573382,1.02746,-0.694195,-0.0313595,0.778137,-0.628892,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.440372,-0.301942,0
0.910408,-0.573382,-1.25877,-0.116443,-0.420053,-0.908854,-1.31429,-0.307769,1.2709,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.36225,-0.573382,-0.409667,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.43556,-0.573382,0.157467,-0.116443,-0.420053,0.778137,0.741897,-1.11587,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.103982,-0.573382,-1.10745,0.750185,0.357334,-0.908854,0.741897,-0.307769,0.445774,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
-1.14231,-0.573382,-1.28628,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-0.48251,1.67415,-0.701406,-0.694195,-0.0313595,-0.908854,0.570548,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.13034,1.99522,0.938386,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.48251,-0.573382,-0.541709,-0.983071,1.13472,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
0.837096,-0.573382,0.0340657,2.19457,-3.14091,3.30862,-1.31429,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.069,-0.573382,-0.186721,-0.983071,1.13472,0.778137,-1.65698,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-1.6552,-0.301942,0
-0.115953,-0.573382,-0.59754,-0.116443,-0.420053,-0.908854,1.08459,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,1.58434,-0.301942,0
0.983719,-0.573382,-1.46073,-0.116443,-0.420053,-0.0653585,1.76999,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.0426414,-0.573382,-1.47603,-0.694195,-0.0313595,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.763785,-0.573382,0.0284001,1.90569,1.52341,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,4.68954,0.369514,-0.301942,1
-1.21562,1.67415,-0.472718,-0.694195,-0.0313595,0.778137,0.570548,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.262576,-0.573382,0.902337,-0.116443,-0.420053,0.778137,-1.31429,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-1.21562,-0.573382,0.868343,-0.694195,-0.0313595,0.778137,0.3992,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.845314,-0.301942,0
-1.14231,-0.573382,0.0769838,-0.116443,-0.420053,0.778137,-0.97159,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
0.323916,0.0687688,-0.180553,-0.694195,-0.0313595,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-1.6552,-0.301942,0
-0.775756,2.63737,-1.13385,-0.983071,1.13472,0.778137,0.0565023,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-1.6552,-0.301942,0
0.177293,-0.573382,0.0364532,-0.116443,-0.420053,3.30862,-1.31429,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.983719,1.67415,0.776605,1.61681,-0.808747,0.778137,0.570548,1.30843,2.92116,-0.703061,-0.0654881,-0.216656,-0.0354289,-0.301942,0
-0.0426414,-0.573382,-0.935475,-0.983071,1.13472,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,1.8884,-0.216656,1.58434,-0.301942,1
0.103982,-0.573382,1.4984,-0.116443,-0.420053,0.778137,-0.97159,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
0.54385,1.35307,1.72046,-0.116443,-0.420053,-0.0653585,1.08459,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,-0.0239447,-0.116443,-0.420053,-0.0653585,0.0565023,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-1.25026,-0.301942,0
-1.14231,-0.573382,2.02111,3.06119,-2.75221,0.778137,-0.97159,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,5.61048,0
-0.922379,-0.573382,-1.18887,-0.694195,-0.0313595,0.778137,0.0565023,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
2.44995,1.67415,1.07825,-0.116443,-0.420053,-0.908854,0.570548,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-1.6552,-0.301942,0
-1.14231,1.99522,1.28074,-0.116443,-0.420053,0.778137,1.42729,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,2.49004,0
1.71683,1.99522,-0.71737,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.983719,-0.573382,-1.33447,-0.694195,-0.0313595,-0.908854,1.08459,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.42359,-0.573382,-0.0833574,-0.694195,-0.0313595,-0.0653585,-0.97159,2.11654,-0.379355,1.42231,-0.145918,-0.216656,0.126548,3.47544,0
-1.43556,-0.573382,0.566846,-0.694195,-0.0313595,0.778137,2.45538,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-2.62706,-0.301942,0
0.323916,-0.573382,-0.735646,-0.694195,-0.0313595,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.617162,1.99522,3.34802,-0.116443,-0.420053,1.62163,1.08459,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.0306701,-0.573382,-0.926408,-0.116443,-0.420053,-0.0653585,-0.97159,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.763785,-0.573382,-0.453192,0.750185,0.357334,3.30862,0.3992,2.11654,-0.379355,-0.703061,-0.145918,3.208,0.126548,-0.301942,0
1.05703,1.67415,0.587642,3.06119,-2.75221,2.46513,0.570548,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.845314,-0.301942,0
-0.48251,-0.573382,-1.44679,0.750185,0.357334,0.778137,-1.31429,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-0.775756,-0.573382,-0.00409632,-0.116443,-0.420053,-0.0653585,-1.31429,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-1.28894,1.67415,0.13688,-0.694195,-0.0313595,0.778137,0.570548,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.440372,-0.301942,0
-0.335887,-0.573382,-0.773684,-0.983071,1.13472,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,1
-0.0426414,0.71092,-0.858668,-0.983071,1.13472,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,1.8884,-0.216656,3.20411,-0.301942,1
0.837096,-0.573382,0.0611429,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,0.89507,-0.216656,0.774456,-0.301942,1
-1.069,1.99522,0.554862,-0.694195,-0.0313595,-0.0653585,0.3992,0.500333,2.92116,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
-0.115953,1.99522,-0.0354653,-0.694195,-0.0313595,-0.908854,-1.65698,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,1
0.397227,-0.573382,-0.11249,-0.694195,-0.0313595,-0.0653585,0.741897,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,1.42236,-0.301942,1
0.397227,0.0687688,0.122346,1.90569,1.52341,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.397227,-0.573382,-0.762097,-0.405319,-1.19744,-0.0653585,0.741897,2.11654,2.09603,1.42231,-0.145918,-0.216656,0.450502,0.19076,0
-0.922379,-0.573382,-0.768549,-0.116443,-0.420053,0.778137,0.741897,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.189264,-0.573382,0.0703329,-0.116443,-0.420053,-0.908854,-0.97159,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.702444,-0.573382,-0.82836,0.750185,0.357334,1.62163,-1.31429,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,1.67415,0.0023556,-0.116443,-0.420053,0.778137,0.570548,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.397227,-0.573382,0.196557,-0.694195,-0.0313595,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.702444,-0.573382,-0.529051,2.77232,2.3008,0.778137,0.0565023,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.629133,-0.573382,0.455942,-0.694195,-0.0313595,0.778137,0.3992,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.48251,-0.573382,-1.00047,-0.116443,-0.420053,0.778137,0.3992,0.500333,-0.379355,1.42231,-0.145918,-0.216656,0.369514,-0.301942,0
-0.262576,1.99522,0.412588,-0.694195,-0.0313595,-0.908854,2.45538,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.775756,-0.573382,-0.0468723,-0.694195,-0.0313595,0.778137,-1.31429,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.189264,0.0687688,-1.54169,-0.116443,-0.420053,1.62163,-0.97159,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
2.44995,-0.573382,0.147462,-0.405319,-1.19744,2.46513,1.08459,2.11654,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.262576,-0.573382,0.374701,-0.116443,-0.420053,-0.908854,0.741897,-1.92397,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
2.23001,-0.573382,-0.507441,-0.405319,-1.19744,0.778137,0.741897,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.335887,-0.573382,-0.393059,-0.116443,-0.420053,-0.908854,-1.65698,-1.92397,-0.379355,1.42231,-0.145918,-0.216656,-0.683337,-0.301942,0
-0.629133,-0.573382,-0.353627,-0.405319,-1.19744,-0.908854,-0.97159,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,2.98274,0
-0.775756,-0.573382,-0.717436,-0.983071,1.13472,0.778137,1.76999,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,0
0.617162,-0.573382,0.703682,-0.694195,-0.0313595,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,1
-1.069,-0.573382,-1.01349,-0.116443,-0.420053,0.778137,0.3992,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.323916,0.71092,-0.0127178,1.90569,1.52341,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,0.532863,-0.216656,0.369514,-0.301942,0
0.617162,-0.573382,-0.969099,1.90569,1.52341,-0.0653585,-0.286195,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,0.126548,-0.301942,0
0.910408,-0.573382,-0.893504,-0.116443,-0.420053,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.115953,-0.573382,-1.58518,0.750185,0.357334,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,4.68954,-0.0354289,-0.301942,1
-0.849067,-0.573382,-0.299596,2.77232,2.3008,0.778137,0.0565023,0.500333,-0.379355,1.42231,-0.145918,-0.216656,2.39423,-0.301942,0
-0.922379,0.0687688,-0.977095,-0.694195,-0.0313595,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
-0.849067,-0.573382,-0.0769244,-0.116443,-0.420053,-0.908854,0.741897,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.702444,-0.573382,-1.47311,-0.694195,-0.0313595,0.778137,1.08459,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-1.50887,-0.573382,-0.312784,-0.405319,-1.19744,0.778137,-0.97159,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.983719,-0.573382,-1.55332,2.48344,-1.58613,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,4.46619,0.531491,-0.301942,1
0.250604,1.67415,-0.496337,-0.116443,-0.420053,-0.908854,0.570548,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
1.57021,-0.573382,-1.42517,1.32794,-2.36352,0.778137,1.76999,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,0.612479,-0.301942,1
-0.555822,-0.573382,-0.202666,-0.983071,1.13472,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,0.89507,-0.216656,-0.0354289,0.354994,1
-1.14231,-0.573382,-0.682041,-0.983071,1.13472,0.778137,1.08459,-1.11587,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.849067,-0.573382,0.733005,-0.116443,-0.420053,0.778137,-0.628892,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.250604,0.0687688,0.231773,0.172433,1.91211,-0.908854,0.0565023,-0.307769,-0.379355,-0.703061,-0.145918,4.50341,0.774456,-0.301942,1
-1.43556,-0.573382,0.258272,-0.694195,-0.0313595,0.778137,1.08459,-1.11587,-0.379355,-0.703061,-0.145918,-0.216656,-1.00729,-0.301942,0
1.57021,-0.573382,-1.31206,1.32794,-2.36352,-0.0653585,-0.97159,0.500333,-0.379355,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
-0.262576,0.0687688,0.0438241,0.461309,0.746028,0.778137,1.42729,0.500333,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.910408,-0.573382,2.0875,1.90569,1.52341,-0.908854,-1.31429,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,1
-0.702444,-0.573382,-0.0687576,-0.116443,-0.420053,0.778137,-1.31429,0.500333,1.2709,-0.703061,-0.145918,-0.216656,-0.0354289,-0.301942,0
0.983719,-0.573382,0.104923,1.90569,1.52341,-0.0653585,0.0565023,0.500333,-0.379355,1.42231,0.781466,-0.216656,1.58434,-0.301942,0
-1.069,-0.573382,0.569689,-0.116443,-0.420053,-0.908854,0.3992,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,0.774456,-0.301942,0
-0.629133,-0.573382,1.69823,-0.116443,-0.420053,-0.908854,1.76999,-0.307769,2.92116,-0.703061,-0.145918,-0.216656,0.369514,-0.301942,0
0.837096,0.0687688,-0.71683,-0.116443,-0.420053,-0.908854,-0.286195,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,-0.683337,-0.301942,0
0.983719,0.71092,-1.31436,-0.983071,1.13472,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,0
-0.702444,-0.573382,-1.47224,0.750185,0.357334,-0.908854,1.76999,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.1794,-0.301942,0
0.617162,-0.573382,0.493166,1.03906,-1.97483,3.30862,0.3992,2.11654,-0.379355,-0.703061,-0.145918,-0.216656,-0.0354289,5.61048,0
-0.629133,-0.573382,-0.621425,-0.116443,-0.420053,0.778137,1.42729,-1.11587,2.92116,-0.703061,-0.145918,-0.216656,1.58434,-0.301942,0
-0.0426414,0.0687688,0.73688,-0.116443,-0.420053,-0.908854,-0.628892,-0.307769,-0.379355,-0.703061,-0.145918,-0.216656,1.9083,-0.301942,0
0.617162,0.0687688,-0.234385,-0.694195,-0.0313595,0.778137,-0.97159,2.11654,2.92116,1.42231,-0.145918,-0.216656,-0.0354289,-0.301942,0
