f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,clase
0.0379847,0.0406789,-0.492717,0.059471,0.0600963,0.062541,0.0659251,0.0619381,0.0519895,0.0602171,0.0544441,-0.987101,0.0662635,0.0613424,0.0869694,1.58757,0.0764064,0.368486,0.059736,-0.00268371,0.0640095,0.0608418,1.82708,0.0605734,0.0609634,0.0734775,-0.991673,0.0569087,0.0596098,0.0742042,0.0227401,0.0697194,0.0599658,0.84936,0.0610007,0.0595249,0.0681095,0.0597771,0.0558869,0.0599834,-0.00588161,0.630745,0.0608341,-0.0102644,0.0599418,0.0599399,0.0630524,0.0328025,0.031408,0.0615696,0
0.0703382,0.0510598,0.279985,0.0595385,0.0600181,0.0574054,0.0544906,0.0580235,0.0624369,0.0589639,0.0622949,-0.233998,0.0401189,0.0616433,0.052168,-0.257314,0.0568398,-0.153729,0.0606004,-0.00267406,0.0461587,0.0600329,0.299301,0.0303481,0.0598991,0.0762615,1.03615,0.0641553,0.0587356,0.0738708,0.112048,0.0608379,0.0829339,-0.991741,0.0595707,0.0609433,0.0491356,0.0826937,0.0557116,0.0618452,0.268399,0.339861,0.069161,0.0144643,0.0599418,0.0619362,0.0624034,0.0716337,0.0839473,0.0596848,0
0.0390268,0.0405319,-0.48557,0.0592759,0.0605124,0.0635984,0.0622802,0.0615692,0.0563127,0.0606137,0.061641,0.315179,0.0690067,0.0597716,0.0795861,2.32582,0.0795946,-0.0988879,0.0593779,-0.00268291,0.0710999,0.0601557,1.45316,0.0595109,0.0609201,0.0693731,-0.962811,0.0559376,0.0593879,0.0672597,0.0273217,0.0661126,0.0441907,-0.183969,0.0605722,0.0595921,0.0624256,0.037626,0.06533,0.0598795,0.694853,1.03091,0.0391452,0.0326651,0.0599737,0.0593913,0.0569949,0.0334006,0.0311411,0.0604441,0
0.0390268,0.0430918,-0.391797,0.0591986,0.0600138,0.0635614,0.0609522,0.0615712,0.0550891,0.0597285,0.0582292,-0.481953,0.068123,0.0575706,0.0724472,1.42964,0.0712562,-0.0952039,0.059727,-0.00268556,0.0725797,0.0615676,1.51952,0.0568961,0.0608972,0.0770394,-0.828919,0.057681,0.059996,0.0615578,0.0451394,0.066292,0.0541409,0.504092,0.0604009,0.0604004,0.0677856,0.0499411,0.0583229,0.0602005,-0.103763,0.261934,0.0670412,0.0249224,0.0599418,0.0599524,0.06967,0.0328395,0.0355394,0.060025,0
0.0302733,0.0617618,-0.0203664,0.059774,0.0601678,0.0574054,0.064348,0.0603918,0.0671529,0.0613427,0.063482,0.111157,0.0389168,0.0590043,0.0559014,-0.403477,0.0585022,-0.234315,0.0629312,-0.00268449,0.0694848,0.0593098,-0.212451,0.0904545,0.0610448,0.0766976,-0.797553,0.053931,0.0601554,0.0463031,0.0127179,0.0627773,0.0611657,0.620378,0.0615868,0.0609776,0.095269,0.0595826,0.0536838,0.0600294,-0.881059,-0.0937729,0.0818966,0.0798211,0.0599418,0.0584523,0.0662754,0.0196455,0.0297143,0.0613789,0
0.0427174,0.084785,-0.621374,0.0593753,0.0599376,0.0657506,0.0664266,0.0609291,0.0558586,0.0624195,0.0555367,-0.282966,0.0630587,0.056906,0.0586093,-0.720749,0.0562718,-0.239305,0.0605557,-0.00268655,0.0710745,0.060319,-0.537399,0.0807437,0.0607755,0.0738126,0.25029,0.0563038,0.0611329,0.0410285,0.00935489,0.0615597,0.0571789,0.772057,0.0611556,0.0602811,0.0816195,0.0592196,0.0547881,0.0595417,-0.617723,-0.265423,0.107983,0.0839534,0.0599418,0.0594318,0.0652768,0.0306757,0.0377064,0.0602021,0
0.0569478,0.0576887,0.543123,0.059362,0.0599376,0.0574054,0.0668631,0.0607031,0.057751,0.0605369,0.0555896,-1.21386,0.039109,0.0554185,0.0621649,-0.21804,0.0581338,-0.174004,0.0604002,-0.00266741,0.078905,0.0614334,0.406888,0.0449226,0.0608994,0.0804954,-0.823863,0.0608992,0.0592912,0.0620598,0.0619359,0.0653511,0.0502971,0.623281,0.0612563,0.0610533,0.0497762,0.0595059,0.0527788,0.0607828,-0.458468,0.0945295,0.0906009,0.00083018,0.0599418,0.0607745,0.0748795,0.0472582,0.0474475,0.0604809,0
0.0383934,0.0515018,-0.414664,0.0587019,0.0603027,0.0602697,0.0706882,0.0606264,0.0605472,0.0613442,0.0625582,0.744244,0.0605063,0.0611671,0.0569833,0.0629107,0.0633169,-0.242801,0.0609035,-0.00267202,0.0740029,0.059968,-0.0633684,0.0915201,0.0610572,0.0659322,-0.898077,0.0569716,0.0594419,0.0689234,0.017997,0.0679662,0.0466432,-0.47075,0.060811,0.0618199,0.0664082,0.0342628,0.0596851,0.0597087,-0.0740014,0.44331,0.0550943,0.0500147,0.0599679,0.0585716,0.0631955,0.0277834,0.0324582,0.0603215,0
0.0498571,0.0538475,-0.593606,0.0595179,0.0601109,0.0631158,0.060893,0.0602341,0.0593628,0.0600049,0.0649932,0.465809,0.0673994,0.0594131,0.057241,0.0294883,0.0605205,-0.186715,0.0597703,-0.00268735,0.0757193,0.0597393,0.0853865,0.0759316,0.0602547,0.0668901,-0.464255,0.0582683,0.059712,0.0643318,0.0342319,0.0717369,0.0506833,-0.328578,0.0593584,0.059518,0.0564853,0.0550712,0.0693574,0.060091,0.42044,0.974801,0.0354911,0.0400058,0.0599418,0.0589289,0.0615123,0.0412345,0.0666167,0.0605782,0
0.0345478,0.0383592,8.60629,0.0596079,0.060354,0.0574054,0.0678433,0.0620764,0.0495577,0.0604031,0.0568633,-1.11104,0.0675127,0.0626854,0.118891,3.68434,0.0845989,0.369484,0.0586886,-0.0026799,0.0486564,0.0609578,3.97538,0.0486066,0.0608991,0.0723668,-0.991673,0.0580874,0.0594389,0.0742908,0.0320986,0.0664236,0.0628391,0.770744,0.0605737,0.0598313,0.0584774,0.0636459,0.063157,0.0603939,0.281697,0.376388,0.0531265,-0.0132255,0.0599418,0.0608128,0.0577345,0.0353785,0.0295988,0.0607544,0
0.0388516,0.058557,-0.628777,0.0597088,0.0600812,0.0643842,0.0640512,0.0594153,0.0597905,0.0609745,0.0607958,0.992341,0.0600891,0.0609504,0.0505136,-0.358739,0.0589538,-0.283508,0.0607222,-0.00267384,0.0750646,0.0601048,-0.169205,0.0929991,0.060248,0.075039,-0.921416,0.0587836,0.0592481,0.0668702,0.0295928,0.0704928,0.0478738,-0.840442,0.0610341,0.0617051,0.0623849,0.0327061,0.057533,0.0598975,-0.00609353,0.314057,0.0638697,0.036168,0.0599418,0.0587227,0.0660657,0.0468148,0.038836,0.060887,0
0.0303874,0.0660939,-0.595749,0.0593391,0.0600312,0.0651172,0.0644128,0.0611417,0.0584702,0.0617811,0.0603166,-0.136634,0.0576823,0.058467,0.0538922,-0.597652,0.0584139,-0.0892978,0.0609008,-0.00267659,0.0861626,0.0603664,-0.364064,0.109219,0.0610209,0.0772027,-0.679188,0.0563956,0.0610521,0.0482498,0.0198561,0.0624593,0.0505473,0.536946,0.0627098,0.060621,0.0738357,0.0476563,0.0551087,0.0595341,-0.614933,-0.0593659,0.08906,0.0617079,0.0599418,0.05866,0.070216,0.0264396,0.0278254,0.0604371,0
0.0432078,0.0452267,-0.315595,0.0591254,0.0604372,0.0636582,0.0668399,0.0606243,0.0580109,0.0605092,0.0606365,0.373086,0.0652196,0.0594541,0.062904,0.649322,0.0663996,-0.213228,0.0598561,-0.00267495,0.0775489,0.0604108,0.552013,0.0728256,0.0608488,0.0684244,-0.936066,0.0587627,0.058954,0.0731226,0.0444421,0.0689655,0.0455348,-0.440894,0.060613,0.061406,0.0617943,0.0265205,0.0588647,0.0600076,0.326611,0.70536,0.0545168,0.0272544,0.0599418,0.0594821,0.0649864,0.0376804,0.0410119,0.0602653,0
0.0423851,0.0455924,-0.607751,0.0592694,0.0601492,0.0614504,0.06524,0.0610786,0.0553448,0.0608001,0.0599667,-0.717391,0.0676592,0.0603537,0.0723225,0.819245,0.0650522,-0.161756,0.0595245,-0.0026765,0.0692484,0.0609017,0.831586,0.0640096,0.0609971,0.0698035,-0.890908,0.0583944,0.0594623,0.070899,0.0524809,0.0677902,0.0449956,0.29383,0.0609502,0.0609449,0.0677879,0.0358224,0.0580998,0.0604545,-0.0781604,0.286029,0.0592363,0.0322228,0.0599418,0.0599119,0.0688958,0.044749,0.0446097,0.0605317,0
0.0424292,0.0823889,0.106815,0.0596332,0.0600029,0.0574054,0.0588146,0.0605497,0.0609263,0.0607701,0.059081,-1.20386,0.0527154,0.0559129,0.0560718,-0.795242,0.0560672,-0.242137,0.0613558,-0.00267924,0.0907098,0.0601587,-0.386277,0.0752013,0.0610056,0.0974457,0.246492,0.0558314,0.0601866,0.0546931,0.0397741,0.0651044,0.06161,0.793079,0.0609853,0.0614163,0.0784622,0.0663645,0.0549845,0.0599251,-0.86972,0.0167568,0.0720574,0.0494623,0.0599418,0.0589325,0.0561327,0.0176083,0.0231193,0.0595569,0
0.0367345,0.053248,-0.389902,0.0593878,0.0599376,0.0618539,0.0605501,0.060899,0.0591201,0.0602059,0.0616294,0.69611,0.0518388,0.0567569,0.054015,-0.0830975,0.0621485,-0.267577,0.0600637,-0.00267903,0.0740162,0.0606571,-0.20194,0.0765991,0.0609982,0.0751252,-0.928034,0.0583017,0.0594109,0.0607297,0.0331807,0.0655664,0.0515459,-0.409796,0.0610144,0.062665,0.0620029,0.0457479,0.0579265,0.0595367,-0.28244,0.0314853,0.0597514,0.00438216,0.0599418,0.0590279,0.0679704,0.0273244,0.0350756,0.0596976,0
0.0538666,0.0454431,0.5214,0.0597237,0.060239,0.0599211,0.0578789,0.0609913,0.0571096,0.0594495,0.0593898,-0.982006,0.0569527,0.0562497,0.0747384,0.343789,0.0618552,-0.00201714,0.0608262,-0.00268612,0.103982,0.0600587,-0.405657,0.0644617,0.0610746,0.0775025,-0.373285,0.0594229,0.0600388,0.0691232,0.0456489,0.0681566,0.0479993,0.890265,0.0597561,0.0583122,0.0534356,0.0433688,0.0672038,0.0593949,0.00757546,1.08366,0.0572069,-0.00859642,0.059965,0.0591281,0.0726996,0.0552011,0.0788612,0.0631123,0
0.0390632,0.0460476,-0.527348,0.0593725,0.0602075,0.0648476,0.0676636,0.0603681,0.058607,0.0610778,0.0599209,0.754546,0.0617969,0.0580724,0.0631985,0.899603,0.0654428,-0.119899,0.0604106,-0.00267831,0.086393,0.0598515,0.70387,0.0813312,0.0605736,0.075497,-0.668827,0.0581392,0.0591423,0.0671002,0.0331895,0.0650725,0.0555046,-0.614062,0.0602129,0.0613288,0.0625151,0.0510851,0.0628259,0.0601158,0.580508,0.578703,0.0436001,0.0207932,0.0599418,0.0593509,0.0608382,0.0390323,0.0335225,0.0598683,0
0.050691,0.0518962,-0.562036,0.0594932,0.0605502,0.0606212,0.0601544,0.0605798,0.061845,0.0593882,0.066192,-0.0692751,0.0571926,0.0645929,0.0705195,0.570404,0.0613136,0.182017,0.0602483,-0.00269188,0.0164973,0.0601568,0.887179,0.0352195,0.0607551,0.0324701,0.000860062,0.056082,0.0599924,0.0580504,0.0220612,0.0576031,0.077625,0.573517,0.0598115,0.0589971,0.0735667,0.078087,0.0660968,0.0605185,-0.0337759,-0.366586,0.0441387,0.2168,0.0606128,0.0612094,0.0470484,0.0317358,0.0374751,0.0601117,0
0.0512775,0.07649,-0.244049,0.0596946,0.0601303,0.0574054,0.0586514,0.0588361,0.0600424,0.0597849,0.06331,0.616624,0.0596783,0.0587305,0.0500164,-0.796339,0.0557519,-0.231965,0.0597046,-0.00268772,0.0674343,0.0597523,-0.548452,0.0643868,0.0604306,0.0651166,0.212417,0.0593227,0.0593554,0.0572296,0.0445976,0.0702944,0.0606896,-1.06665,0.0597698,0.0615638,0.0531697,0.0612662,0.0527125,0.060289,-0.0687034,-0.132445,0.0633196,0.0435615,0.0599418,0.0596309,0.0649063,0.0578678,0.0506397,0.0611406,0
0.0411016,0.0537557,-0.597447,0.0594381,0.0600218,0.0663259,0.0703587,0.0600371,0.059639,0.0615667,0.0615014,0.965295,0.0557875,0.0567225,0.0557656,-0.154548,0.0615989,-0.248797,0.0607791,-0.00267181,0.078062,0.0599919,-0.24107,0.126748,0.0607264,0.0819129,-0.929491,0.0580101,0.0592235,0.0623034,0.014894,0.0739078,0.045798,-0.834312,0.0608121,0.0620409,0.0663397,0.0263433,0.0555176,0.0596409,-0.238559,0.0591695,0.0666491,0.0371838,0.0599418,0.0585726,0.0668987,0.0388829,0.0424262,0.0612512,0
0.0498137,0.0683672,-0.591899,0.0592357,0.0599376,0.0653582,0.0613839,0.060693,0.0570041,0.0611993,0.061552,0.800073,0.0654114,0.0611833,0.0562468,-0.454723,0.0579412,-0.270297,0.0598889,-0.00268608,0.0533802,0.059534,-0.55431,0.0814279,0.0601466,0.0623948,-0.951907,0.0573937,0.0597808,0.0584069,0.0236815,0.0627786,0.0522221,-0.332777,0.0593438,0.0617939,0.0717993,0.0468941,0.0610552,0.0594456,-0.139525,-0.0326717,0.053871,0.0242146,0.0599418,0.0587475,0.0635414,0.0345699,0.0435874,0.0597069,0
0.0361652,0.0393176,-0.554848,0.0594181,0.0604821,0.0633915,0.06268,0.061551,0.0537146,0.0601646,0.0584277,0.0880284,0.068998,0.0624246,0.0922855,3.45664,0.0837487,-0.155581,0.0592151,-0.00268524,0.0585035,0.0606736,2.98571,0.0460252,0.0610087,0.0716767,-0.749125,0.0574263,0.0596234,0.0695317,0.0518573,0.0632504,0.048333,-0.407921,0.0603073,0.0601113,0.0607438,0.0355883,0.0637068,0.0604051,0.654402,0.299231,0.0441593,0.00675848,0.0599712,0.0603293,0.0597606,0.0441622,0.0328621,0.060354,0
0.0323214,0.0435834,2.81515,0.0600054,0.0600782,0.0574054,0.066301,0.0614339,0.0609735,0.060918,0.0582054,-1.20524,0.0692105,0.0573772,0.0731172,1.41233,0.0736871,-0.236192,0.0614942,-0.00268544,0.0731083,0.059999,0.678205,0.062633,0.0607396,0.0760289,-0.630107,0.0520956,0.0602776,0.052491,0.0153497,0.0600227,0.0579105,0.566296,0.0611359,0.0598091,0.108857,0.0633963,0.058133,0.059663,-0.457316,-0.0615413,0.0640806,0.0775394,0.0599418,0.0592128,0.0652501,0.023217,0.0271252,0.0609542,0
0.0610058,0.0741459,-0.379312,0.0594546,0.0599376,0.0597426,0.0547775,0.0594197,0.055271,0.0602407,0.0555364,0.373958,0.0439442,0.0564812,0.0440811,-0.93514,0.0552043,-0.289296,0.0595618,-0.00266982,0.0810139,0.0606128,-0.538326,0.0665523,0.0610289,0.0782235,-0.911014,0.0608104,0.0591217,0.0622751,0.0663581,0.070604,0.0545936,-0.476041,0.0591409,0.0610455,0.0589292,0.062998,0.059554,0.0597413,0.0669402,0.217395,0.0635184,0.0142573,0.0599418,0.059632,0.0718262,0.0787737,0.0724443,0.061776,0
0.032067,0.0482014,-0.586948,0.0590145,0.0600804,0.0652736,0.0689626,0.0609087,0.0594255,0.0614998,0.0623042,0.885265,0.0677704,0.0589698,0.0578498,0.288445,0.0663532,-0.280329,0.0606817,-0.00267013,0.0656313,0.0602688,-0.0965213,0.0883726,0.0604685,0.0682598,-0.936019,0.0556069,0.0595901,0.0590519,0.0187288,0.0660854,0.0458479,-0.587416,0.0616331,0.0607969,0.077929,0.0299813,0.0588111,0.0593855,-0.150823,0.147576,0.0591684,0.0421883,0.0599418,0.0586629,0.065984,0.0278295,0.031802,0.0613351,0
0.03892,0.0413003,-0.0237795,0.0590835,0.0604816,0.0614965,0.0587674,0.0612282,0.0597788,0.0601532,0.0623509,0.698308,0.069259,0.0613954,0.0764616,2.31313,0.0776392,-0.0606238,0.0598631,-0.00268693,0.0613914,0.0597322,1.59218,0.0567921,0.0607166,0.0594141,0.0919242,0.0552908,0.0595723,0.0644576,0.0318308,0.064155,0.0507734,-0.669638,0.060287,0.0594514,0.0683339,0.0392281,0.0675916,0.0600149,0.52807,0.659792,0.0410688,0.0384171,0.0600737,0.0595064,0.0571123,0.0293668,0.0395876,0.0608497,0
0.0452793,0.0390924,1.083,0.0600096,0.0602344,0.0591794,0.0558364,0.0620871,0.051295,0.0594728,0.0589869,-1.21072,0.0645241,0.0590781,0.10341,2.55067,0.077541,0.721045,0.058266,-0.00269416,0.0580305,0.0614336,0.814439,0.0380075,0.0608105,0.0728629,-0.991673,0.0596833,0.0598619,0.0711964,0.0387477,0.0607579,0.0709625,1.02955,0.0610186,0.0593097,0.0493925,0.075121,0.0628238,0.0601841,0.181895,0.215967,0.0592303,-0.0171695,0.0599574,0.0610108,0.0630726,0.0378597,0.0479244,0.060706,0
0.0441068,0.0546508,1.05375,0.0600134,0.0600036,0.0574054,0.055518,0.061325,0.0542721,0.0594809,0.054004,-1.20574,0.0469494,0.0586564,0.0721732,0.320414,0.0593924,-0.201136,0.059343,-0.00269132,0.0669529,0.0613435,0.610691,0.0376987,0.0609743,0.0658116,0.432306,0.057252,0.0601586,0.0566667,0.0827398,0.0581982,0.0547203,0.848545,0.0604997,0.0601211,0.0688324,0.0590939,0.0645526,0.0609986,-0.350229,-0.0385347,0.0615138,0.0445651,0.0599418,0.0612876,0.0613062,0.0341596,0.0549191,0.0593624,0
0.0587672,0.0603097,-0.449066,0.0586711,0.0603256,0.0603939,0.0668135,0.0605195,0.0623499,0.0606255,0.065004,0.719909,0.0399057,0.0620682,0.0556087,-0.309294,0.0586409,-0.0866137,0.0600718,-0.00268646,0.0775497,0.0592354,-0.248146,0.0684005,0.0606264,0.0590705,-0.573175,0.0610488,0.0603132,0.0624185,0.036692,0.0617955,0.0500771,-0.858197,0.0597643,0.059208,0.0612969,0.0482703,0.0692433,0.0597951,0.50611,0.819873,0.0372265,0.0683345,0.0599741,0.0589113,0.0534414,0.0376231,0.085313,0.0590584,0
0.0304371,0.0402654,-0.602693,0.0595958,0.060487,0.0623777,0.0583836,0.0616666,0.0602143,0.0601638,0.0606848,1.1577,0.0684868,0.0608644,0.0825334,3.12025,0.0837751,-0.146763,0.0602384,-0.00269445,0.0611823,0.0595636,1.45196,0.0658866,0.0609996,0.0616843,-0.849505,0.0515398,0.0604418,0.0613376,0.0179657,0.0605607,0.051433,-0.67016,0.0605097,0.059051,0.0902838,0.0407789,0.0695974,0.059627,0.430321,0.389895,0.0370005,0.045189,0.0600084,0.059172,0.0558082,0.0264529,0.0367147,0.0599601,0
0.0208234,0.0469066,-0.0564614,0.0605181,0.0601132,0.0616305,0.0554239,0.0611512,0.0668635,0.0607455,0.0608813,-0.445968,0.0659287,0.0587502,0.0672074,0.768527,0.0655374,0.405715,0.0622841,-0.00270741,0.0831466,0.0599117,-0.129585,0.07949,0.0608467,0.0774828,-0.880877,0.052916,0.0623013,0.0489946,0.0193061,0.0542509,0.0567871,0.591787,0.0610696,0.0584707,0.0965922,0.0570122,0.0570575,0.0594003,-0.665446,-0.334893,0.0693203,0.066793,0.0600003,0.058582,0.0624209,0.0177086,0.0349625,0.0614598,0
0.0401362,0.0494181,-0.00892319,0.059728,0.0600243,0.0584919,0.0690334,0.0615449,0.0569272,0.0601686,0.0599857,-1.20264,0.0672866,0.0555779,0.0661987,0.306092,0.0636367,0.0793574,0.0601793,-0.00268018,0.0791958,0.0610369,0.454664,0.0569389,0.0610439,0.0779424,-0.488493,0.0527684,0.0595444,0.0578638,0.0212396,0.0661297,0.0619349,0.921039,0.0602934,0.0596234,0.0814185,0.0686795,0.0618696,0.0599455,-0.366891,0.541921,0.0631766,0.0385303,0.0599418,0.0594438,0.0625758,0.0234375,0.0376023,0.0603979,0
0.0285679,0.038454,-0.592652,0.0593888,0.0602548,0.0653234,0.0615748,0.061758,0.0532797,0.0603775,0.0553285,1.57422,0.0685191,0.0584655,0.0884313,3.9246,0.0930036,-0.220508,0.0592511,-0.00268342,0.07785,0.0608378,2.17803,0.0581626,0.0610319,0.0693463,-0.677416,0.0558259,0.0596451,0.066365,0.0484592,0.0646455,0.0458007,-1.63533,0.0606452,0.060292,0.0668518,0.0227702,0.0651573,0.0598984,0.541527,0.383837,0.0460144,0.0112162,0.0599832,0.0597889,0.0627048,0.0245622,0.0320115,0.0605563,0
0.0263606,0.0391669,0.0354877,0.059571,0.0601333,0.0642617,0.0617232,0.061191,0.0557316,0.060797,0.0580928,1.65589,0.0686505,0.0588632,0.0865286,3.67009,0.0889089,-0.262819,0.0603686,-0.00268596,0.0695133,0.0598895,1.59314,0.0699176,0.0608175,0.0702477,-0.785299,0.0541199,0.0598354,0.0648185,0.0298836,0.0645236,0.0465693,-1.74144,0.0604474,0.0604026,0.0856804,0.0270198,0.0672116,0.0597607,0.466321,0.29859,0.0438248,0.0358371,0.0599418,0.059128,0.0616592,0.0256701,0.0335656,0.0608478,0
0.0584563,0.0441791,-0.496436,0.0592215,0.0601899,0.0617232,0.0679325,0.0615281,0.0549077,0.0601905,0.058154,-1.1003,0.0617397,0.0572088,0.079944,0.826352,0.0657814,0.0113769,0.0593106,-0.00269324,0.0700292,0.0609693,1.4626,0.0393434,0.0604999,0.0779725,-0.824398,0.0585661,0.0595621,0.0701343,0.0509476,0.0661008,0.0658651,0.904154,0.0606116,0.0595643,0.0610928,0.0667304,0.0580482,0.060439,-0.0161334,0.625121,0.0622365,0.020917,0.0599628,0.0606425,0.0648669,0.0425724,0.0589689,0.0609753,0
0.0517346,0.0533525,-0.042702,0.059645,0.0599994,0.0574054,0.0643203,0.0606251,0.0582428,0.0602042,0.0572172,-1.20759,0.0504489,0.0566979,0.0663568,0.0831136,0.0599291,-0.285307,0.0598739,-0.00267361,0.0674916,0.0601567,0.378698,0.0397848,0.060957,0.0718962,-0.96558,0.0580018,0.0592232,0.0675313,0.0472956,0.0632514,0.0488804,0.7739,0.0612197,0.0598932,0.0635507,0.0604052,0.0581107,0.0605641,-0.389249,0.370717,0.0785588,0.0147155,0.0599418,0.0609069,0.0661103,0.0360969,0.0593507,0.0606981,0
0.0449323,0.0633833,-0.42328,0.0594694,0.0599376,0.0622498,0.0616929,0.0600402,0.0564255,0.0611474,0.0588864,0.68487,0.053882,0.0569382,0.0536754,-0.409095,0.0580846,-0.162567,0.0599939,-0.00268888,0.0734554,0.0603282,-0.334481,0.0900681,0.060862,0.0744146,-0.849202,0.0572862,0.0607945,0.0660753,0.0347067,0.0668788,0.0487895,-0.330919,0.0599948,0.0596373,0.0590083,0.0409274,0.0640187,0.0600105,0.112504,0.391629,0.0485799,0.00487363,0.0599418,0.0586052,0.0689798,0.0465191,0.0676992,0.06116,0
0.0696735,0.0631413,-0.420518,0.0588606,0.0600175,0.0602035,0.0741844,0.0610362,0.0568475,0.0607314,0.0560357,-1.20365,0.0604573,0.0549678,0.0648002,-0.513731,0.0573345,-0.234307,0.0591292,-0.00266287,0.0910783,0.0606134,-0.340087,0.072883,0.0610222,0.0757563,0.326179,0.0597489,0.0591256,0.0781872,0.0204745,0.0659446,0.0511783,1.00513,0.0601652,0.0608357,0.0577671,0.0554006,0.0576425,0.0596942,0.145219,0.964595,0.0556243,-0.00418196,0.0599418,0.0596867,0.065782,0.0661303,0.0959684,0.0600381,0
0.0445218,0.0418926,1.02583,0.0593592,0.0612997,0.0600852,0.0570468,0.0610621,0.0666053,0.0598835,0.0694065,1.3605,0.065715,0.0661,0.0801628,2.95101,0.0715819,-0.207122,0.0597845,-0.00269662,0.00817285,0.0597287,1.77951,0.0454214,0.060718,-0.0239275,0.79302,0.0533902,0.0607164,0.0597674,0.0372462,0.0541605,0.0571412,-0.101027,0.0602206,0.059093,0.0822832,0.0538084,0.0660704,0.0601032,0.326015,-0.511441,0.0367015,0.296736,0.0615339,0.0608119,0.0376838,0.0274891,0.0373267,0.0589351,0
0.0561737,0.0469333,-0.526511,0.0595746,0.0600788,0.064113,0.0558282,0.0610225,0.0547774,0.0595993,0.0587847,-0.764654,0.0568591,0.0573426,0.084276,0.650885,0.0635605,0.000188889,0.0589062,-0.00268152,0.0621535,0.0600439,0.625744,0.0488656,0.0608892,0.0701113,0.0525542,0.059715,0.0600874,0.0736102,0.0372328,0.0666328,0.0679684,0.905593,0.0605136,0.0594103,0.0597725,0.0687981,0.0600898,0.0602558,0.136027,0.511179,0.069372,0.00262672,0.0599418,0.0604051,0.0637614,0.0546118,0.0738667,0.0609819,0
0.0427856,0.0493882,-0.608878,0.058359,0.0602107,0.0638104,0.0689848,0.0614284,0.0571144,0.0612517,0.0594592,-0.627959,0.0666695,0.0587312,0.0642246,0.101313,0.0626979,-0.198696,0.0598162,-0.0026712,0.0750895,0.0607526,0.4024,0.0476612,0.060949,0.0731748,-0.774093,0.0571128,0.0592923,0.069754,0.023705,0.0631833,0.047658,0.803551,0.0614468,0.059793,0.0675512,0.0453385,0.0566825,0.060226,-0.00723262,0.689437,0.0556378,0.0229961,0.0599418,0.0597415,0.0629645,0.0391296,0.0538119,0.0606065,0
0.0517673,0.045747,2.92258,0.0595644,0.0601511,0.0574054,0.0625334,0.0607818,0.0536813,0.0603248,0.0572074,-1.18863,0.0653273,0.0605071,0.0684922,0.481667,0.0634629,-0.177893,0.0594314,-0.00268027,0.0593455,0.0607203,0.519906,0.0518563,0.0606814,0.0744232,-0.944602,0.061129,0.059399,0.0718115,0.0518659,0.0695961,0.0497308,0.448982,0.0598657,0.0599752,0.0602329,0.0493698,0.059454,0.0603814,0.0865563,0.334166,0.0582378,0.0127476,0.0599418,0.0603268,0.0661149,0.0477622,0.0375948,0.0614832,0
0.0372798,0.0639877,0.132773,0.060357,0.0600796,0.0574054,0.0718739,0.0590469,0.0701878,0.0630114,0.0620856,0.309466,0.0373415,0.0587963,0.0615378,-0.205004,0.0567896,-0.2162,0.0624758,-0.00268194,0.0622065,0.0598125,-0.0928647,0.06983,0.0593217,0.0533141,-0.991673,0.0588858,0.0626685,0.0333542,0.0558669,0.0673773,0.0632088,0.923199,0.0619889,0.0602335,0.0726253,0.0708595,0.0486811,0.0604609,-1.08076,-0.301282,0.121794,0.126148,0.0599418,0.0596376,0.0689379,0.026262,0.034292,0.0598576,0
0.0537015,0.0853428,-0.512693,0.0596954,0.0599376,0.0623037,0.0578503,0.0592726,0.0609,0.0599265,0.0647915,1.29134,0.0449437,0.057377,0.0467115,-0.916883,0.0555011,-0.25095,0.0606089,-0.00268593,0.0679767,0.0601424,-0.576251,0.114861,0.0596001,0.0792049,-0.981516,0.0609456,0.0597136,0.0473218,0.0371957,0.0703548,0.0614101,-0.87672,0.0595557,0.0630956,0.0593168,0.0607179,0.0512188,0.0596036,-0.103604,-0.253379,0.073022,0.0459557,0.0599418,0.0581023,0.0709438,0.0841506,0.0415098,0.0602194,0
